item_id,interaction_count
0849759323,8
0691149135,8
1933110961,8
0691148112,8
0691147809,8
1933110945,8
0849762537,8
0691147531,8
0691147159,8
B07662JN9C,8
0691151725,8
B081D5G6T6,8
0060518294,8
084990000X,8
0691146489,8
0691145709,8
0691145334,8
0316003395,8
1951329007,8
195132904X,8
B0765VMCVS,8
0691143501,8
0316003506,8
0691142092,8
0691151644,8
0691151970,8
0691141274,8
0848755804,8
0848739922,8
0848741226,8
1933184612,8
0848743253,8
1933184566,8
1951287371,8
0691160120,8
195128738X,8
0848746767,8
0848747046,8
0307388786,8
0307388662,8
0691158193,8
0691157731,8
0691152365,8
069115726X,8
0307388581,8
0316002585,8
B076838QS2,8
1951305205,8
1933163224,8
0849314186,8
0849318866,8
069115354X,8
0849400287,8
0691153515,8
0691152705,8
1933113081,8
B081DR8QGB,8
0849913462,8
1933076186,8
0849944996,8
0691121281,8
0849943124,8
0849943450,8
1933107766,8
0691119422,8
0691118205,8
0691117926,8
0849944562,8
0849944589,8
0691115850,8
0691114811,8
1951363337,8
0849944848,8
0691099839,8
0691122288,8
0691096309,8
0849946034,8
B003X0BTZ4,8
0307386694,8
1951412788,8
0307385981,8
0060517638,8
006051762X,8
B081NKMSC9,8
0691042896,8
1933076313,8
0307382826,8
1951516192,8
1951363213,8
0691122679,8
0849913519,8
0691136262,8
0849913853,8
0691140960,8
193311035X,8
0849914558,8
0849914604,8
084991664X,8
B004RZJDKW,8
1951349598,8
0691138710,8
1933110260,8
1951356837,8
1951363000,8
1951363019,8
0307387771,8
B004S2CRC0,8
1951363043,8
0691134286,8
193311018X,8
0691132976,8
0849921872,8
0849922097,8
0307387240,8
0849935059,8
0316003808,8
084993690X,8
0849942055,8
193311004X,8
B0764BW46M,8
073529061X,8
0735290776,8
073529139X,8
B07BGD9SQP,8
0807871311,8
1935439642,8
031266303X,8
B07BL4NMY9,8
0808029800,8
0808035649,8
0808038737,8
0808514121,8
0808515039,8
030794722X,8
0809001608,8
0809015501,8
0809015668,8
B07TV3F1TM,8
0809016052,8
0809016095,8
B07BKR4N49,8
031266804X,8
0809016389,8
0809016516,8
B0BTBPZ9Y1,8
0809028581,8
1946229121,8
B07BKPF9BF,8
0809041197,8
0307946975,8
B07BKMW5YW,8
0743230175,8
0743230167,8
0743236130,8
1946155004,8
B07TTYB6PF,8
080784618X,8
1946114189,8
0312658958,8
0060742054,8
0807835528,8
0807835609,8
006053818X,8
B07TT5FFNY,8
B004L9MFG8,8
B07TTDRRTL,8
0743242793,8
1935482386,8
0743242203,8
0807846066,8
0807846236,8
B07BLSM13Q,8
1935460900,8
0743240995,8
080784814X,8
B004LB4F8C,8
0807848778,8
1935460609,8
0807849952,8
0807854158,8
0807855669,8
1935458337,8
0312662238,8
B09QJVLRTT,8
0060538023,8
0743229495,8
0809067226,8
B07TVF168K,8
0809320347,8
0307946266,8
0809232065,8
B07TXNW694,8
0809237628,8
0809238373,8
0809238411,8
074321532X,8
0312674848,8
0743214609,8
193541464X,8
0743214439,8
B07BH6MJW3,8
0312675127,8
0743204697,8
1946336009,8
0743203267,8
0312676603,8
0307945618,8
0743202236,8
0809400308,8
0743202007,8
0809400847,8
0743201361,8
B09L3PNYB6,8
0809432706,8
0743201124,8
1935362917,8
0743200187,8
0743218035,8
0743219341,8
1935429442,8
0743225716,8
B004LL2MVE,8
0743227506,8
1935429337,8
0809089475,8
B07TVKLV2B,8
0809093251,8
1946267554,8
B09QK5CNZ1,8
B07BK1THXL,8
1935429086,8
0743227255,8
0809095084,8
0809095211,8
0743225007,8
0809229625,8
0312671733,8
1935429027,8
0809134276,8
074322390X,8
0743223594,8
B07TWNBCRR,8
0743222849,8
1935416294,8
0743222202,8
1935416200,8
0809228114,8
0743219678,8
0743219651,8
0807832820,8
074324513X,8
0743245369,8
0743264657,8
1946044822,8
1935554646,8
0743267133,8
0312646968,8
0807134791,8
074326665X,8
0807153834,8
0312648065,8
0312648081,8
0743264797,8
0807172545,8
0807281913,8
0307950352,8
0807500100,8
B09L56G611,8
0807503029,8
0807504432,8
1935554344,8
074326357X,8
1946069612,8
074326245X,8
0312649436,8
0743261801,8
0743260910,8
0743258517,8
B07BTBBVTZ,8
0743257596,8
0743257367,8
0807130729,8
0807128090,8
0743256220,8
0743269292,8
1946016411,8
0807078247,8
0307950921,8
193557440X,8
0307950891,8
0060740949,8
0743270606,8
194601656X,8
0743270061,8
0743269942,8
080708588X,8
0743269756,8
194602404X,8
0807102032,8
0807125970,8
B004KPM1VC,8
0807104752,8
0807108227,8
0743269241,8
0743269233,8
1935562282,8
0807117676,8
0743269225,8
0743269209,8
0743267818,8
0807120790,8
B07TND81NR,8
0807123714,8
1935548670,8
1935548654,8
1935487396,8
0807741051,8
0743247779,8
0807600091,8
B07TSTCPR2,8
0060538201,8
080760867X,8
080760898X,8
B07TT363NK,8
0743246527,8
0743246446,8
1935495143,8
1946101923,8
0743246357,8
0807615986,8
0312658540,8
0307949249,8
B07BPP1T72,8
0743245733,8
0807750719,8
0807753211,8
0807754048,8
0807754358,8
0807755729,8
B07BNXTJX7,8
0807818488,8
0807823201,8
0807824844,8
1935487760,8
0807826480,8
1946101834,8
B004L2KN8C,8
0743256026,8
0312653549,8
1935548255,8
0743255976,8
0807528528,8
B0BTC17NY6,8
0743255690,8
0060741406,8
0807534137,8
0807536563,8
0312652593,8
0807541869,8
B07TRWCJ8K,8
080755183X,8
0743253396,8
0807553727,8
0807574902,8
0743252063,8
0807561347,8
B004KZQMXA,8
0743251709,8
0743251423,8
0743251067,8
0807566446,8
B07BRNBS4Y,8
0807569437,8
0743251059,8
0743250982,8
0743250664,8
1946101761,8
0809439565,8
0742567168,8
080707151X,8
1935362801,8
0810984687,8
081098718X,8
0307931501,8
B0043D2D64,8
0739456318,8
0810989603,8
0810989689,8
1946691127,8
0810989840,8
0060536799,8
1946708364,8
0810992213,8
1935213644,8
0739441299,8
0739439707,8
0810993252,8
1946755524,8
081099352X,8
0312855729,8
0810993678,8
0312855818,8
0810994593,8
1946755532,8
1946755745,8
1946764256,8
0739417800,8
0739413287,8
0810995824,8
0810995948,8
B07VCYYGLL,8
0739465260,8
0739465473,8
0740700146,8
0740718738,8
081095883X,8
1946531324,8
0740715283,8
081095933X,8
0810959364,8
0810959402,8
1935226088,8
0740708864,8
0740702025,8
0810971208,8
B0043EX466,8
0810972344,8
B07VB5M5CK,8
0739468774,8
0810978490,8
1935223747,8
1946531650,8
0810980630,8
0739498436,8
1935223550,8
B07B8QJJVK,8
073949550X,8
0739490893,8
193522347X,8
0739480898,8
0739476580,8
193522333X,8
0810996014,8
0739407333,8
0810996049,8
B07B5W3FRX,8
0060536004,8
0739341006,8
0739340964,8
081121592X,8
B07B6CPYFD,8
B07B6C3HGC,8
0060535954,8
081121706X,8
0811217140,8
B07VMH497L,8
0811217426,8
0811217477,8
0739331671,8
1935182137,8
081121477X,8
0312858310,8
0811223639,8
0811226050,8
0811229076,8
0739320874,8
0811700089,8
0811700496,8
1946920754,8
081170128X,8
0739317369,8
1946944351,8
1935179195,8
073931212X,8
0739341766,8
B004M8SZZI,8
B004M8RWHA,8
0811201511,8
1946793191,8
0810996936,8
1935209809,8
0810997142,8
0810997355,8
1946836168,8
030793022X,8
0810997932,8
0739372599,8
0811201015,8
0811201082,8
0811201120,8
B004M8SR3S,8
B07B79P1F2,8
193519173X,8
1935200356,8
1946876135,8
0811207692,8
0811209261,8
0739359355,8
081120958X,8
0739357840,8
B07VM8VVS7,8
B07B6S4Y6V,8
0811213234,8
0811213595,8
1946885452,8
B07B6S4QFW,8
0810958465,8
193524535X,8
0312852894,8
0810908174,8
0740797344,8
194649402X,8
1946494038,8
1935347578,8
B07BDQDTSY,8
0740793381,8
0740791680,8
0810833778,8
B07BD5BQYT,8
0810903369,8
031268116X,8
1946494100,8
1946494127,8
0307944859,8
B0043M4Z7A,8
0740778579,8
0740777734,8
0810912295,8
0810912678,8
0740777378,8
0740777343,8
0810915243,8
0810915472,8
B07BCM6639,8
0740773690,8
1935274503,8
B07V5YHV2L,8
0312699417,8
B07V4H7BYS,8
B07V46CZM5,8
0810926172,8
0742401952,8
0809447487,8
0312678355,8
0307945499,8
0809448122,8
0307945480,8
194644409X,8
0742534111,8
0809452499,8
0809452537,8
0809452693,8
1935362496,8
0742516814,8
0742401960,8
B07V2B73CM,8
B07BF6WXRR,8
1946444715,8
0741452618,8
0741449595,8
0741449102,8
B004LQ0EW8,8
0307945472,8
B07BFBWS3K,8
0809573040,8
0809594080,8
B07BF9CNYR,8
0741402246,8
0810119803,8
0810122448,8
0740770969,8
0810926350,8
0810958384,8
0740746650,8
0810944758,8
B09KZRKQ16,8
0810945312,8
0810945452,8
1946510041,8
0740750062,8
0810946300,8
0740750054,8
0810946343,8
B07BB2HB5F,8
0810949008,8
1946510599,8
1935248111,8
0307938751,8
0740753150,8
0810949695,8
0740738062,8
0740738054,8
0060536977,8
0740734121,8
0740733044,8
0810955768,8
1946528013,8
0312852533,8
B004LX0BWE,8
0810957590,8
0740721917,8
0810957957,8
0810943026,8
0312848714,8
B0043KHBXC,8
0740761994,8
0307944565,8
B07V6KQNP2,8
0810928728,8
B07V6M4GQP,8
B07BBWKFWX,8
B07V6NDD3J,8
0810932741,8
0810932792,8
0810934302,8
0740763733,8
0312780664,8
0740763520,8
0810935813,8
B07V7H81YC,8
0740755714,8
0740761943,8
0810938251,8
0312790945,8
0810939428,8
0740760521,8
0312812264,8
0740760432,8
0740757024,8
B004LROWWU,8
0740756869,8
0740756834,8
0810941198,8
1935254634,8
1935597000,8
0807071447,8
0821778358,8
0805431985,8
1945551046,8
0743475089,8
0060737069,8
0060737077,8
0805092900,8
030797751X,8
0743474945,8
0743474090,8
B07CL92FL9,8
0805093176,8
B07CL92DHP,8
0743471458,8
0805093915,8
074347130X,8
0743471296,8
193580040X,8
0805094644,8
0743471261,8
0805095179,8
080509539X,8
074347077X,8
0743470567,8
0743470389,8
0312608926,8
0743469860,8
0805096582,8
0805097295,8
0805097732,8
0307970655,8
0805092188,8
0805092145,8
0307979121,8
0743480732,8
0805087818,8
0743484797,8
0805088113,8
1945540826,8
0307981304,8
1935828851,8
0312607083,8
0743482476,8
080508889X,8
0307981193,8
0805089152,8
0805089519,8
1935825003,8
0743480554,8
0805091696,8
0805089845,8
0805090029,8
0805090045,8
0805090266,8
B07T76446P,8
0805090657,8
0743477456,8
0743477332,8
0743477324,8
0743477294,8
B07T7KTKN9,8
0307979962,8
0805091521,8
0312609345,8
0307970388,8
0805098186,8
0743444973,8
0743449045,8
0805353402,8
0805368418,8
1945654198,8
0805378219,8
0805390634,8
0743448324,8
0743446518,8
0743446291,8
B07CK6TGXL,8
0743446135,8
1935726935,8
0805419594,8
0743444728,8
0743452917,8
0805420541,8
0805421610,8
0743444523,8
B07CJQKXRX,8
0805424636,8
0805425527,8
0805425764,8
0743444469,8
0805426353,8
0743444116,8
0805427430,8
0307960358,8
1945657006,8
B07CKKHPJP,8
0312611684,8
0805098348,8
0743463560,8
0743465067,8
B07T938LHS,8
0805098976,8
0743464842,8
0805099085,8
0743464818,8
1935744186,8
0743464583,8
0743464257,8
0743463862,8
0743463838,8
0805209956,8
0805210199,8
0743463552,8
0805243372,8
B07T9P7LTB,8
B07TB1RSHZ,8
0805210997,8
1945635304,8
B004KAB4BA,8
0743459482,8
0743457927,8
0805242236,8
0743456807,8
0805242511,8
B0044KN0LS,8
0312610688,8
0805243089,8
0805087753,8
0307981746,8
0307981975,8
1945410043,8
1945373687,8
B004JYJJ2S,8
074355146X,8
0805067728,8
0743550927,8
0805067817,8
0805068007,8
B09LDZCBXV,8
1945397942,8
0743540867,8
030908881X,8
0805069798,8
0805069801,8
0805070729,8
0805066381,8
0805070788,8
B07CR5QMLN,8
0743536967,8
0805071695,8
1945443030,8
0743528778,8
0743528662,8
0805072500,8
B07T2Z6MRH,8
0743526589,8
0805072985,8
B004JZWMHQ,8
0743520696,8
0805066527,8
B07CRGY4XM,8
1935954008,8
0743567056,8
0743598229,8
0743597176,8
1945340053,8
0743581687,8
0805058648,8
0805059768,8
080506009X,8
0805060367,8
0805060731,8
0805061169,8
0743576853,8
074357611X,8
0805061924,8
0312601484,8
1935961640,8
1945373342,8
0805063412,8
1945373555,8
0743555635,8
0805064583,8
0743555244,8
0805065245,8
1935978500,8
1945373598,8
0805065873,8
080506589X,8
0805065946,8
074355423X,8
1935954024,8
1945448377,8
0743484924,8
0743488024,8
0805080643,8
0307985768,8
0805081100,8
0805081224,8
0307985709,8
074349198X,8
0743491718,8
B07CN56973,8
0312605412,8
0743491513,8
0805082263,8
0307985091,8
0805082514,8
193588199X,8
0743492544,8
B07CMNZTRS,8
B07CMNK5KW,8
0805082972,8
0743487559,8
0743486250,8
0805083316,8
B07CML2KF5,8
0805086544,8
1935881167,8
B07T64LS62,8
0805087400,8
0805087451,8
0307982114,8
0743492536,8
0743492552,8
0743510119,8
0743496957,8
B07T39X39G,8
0743504445,8
B07T3J2GJD,8
B004JZWU14,8
1945462078,8
0805075100,8
B09QF77V6F,8
0805075607,8
0743499093,8
0805077553,8
080507757X,8
B07T3ZBCM3,8
B07T47S823,8
0805078665,8
0312605129,8
0805078843,8
0312604343,8
0805079084,8
0805079122,8
1945500336,8
0805079386,8
0307986438,8
0805079556,8
0743496183,8
0805079718,8
0743493885,8
0743493877,8
0743493540,8
0307960293,8
074344390X,8
0312643470,8
0060737581,8
0806931833,8
0806937580,8
0806937955,8
1935610414,8
1945920076,8
0806942738,8
0743290267,8
0743290127,8
1945920211,8
0312640080,8
0743288815,8
0743288491,8
080694868X,8
B07C4HHK4J,8
0806948728,8
030795398X,8
0743288106,8
0806958227,8
0806960825,8
0743287363,8
0806962895,8
0806963204,8
0307953882,8
0060739266,8
0806968273,8
0806969989,8
0806972157,8
0743284909,8
080697222X,8
B07TJR74YK,8
0060539054,8
0743292030,8
0806539313,8
B07C6ZQYXX,8
1945805668,8
0806526467,8
1945810025,8
0806526807,8
0806526823,8
0806527234,8
1935639447,8
0806527986,8
1935639021,8
0806536063,8
0806538961,8
0743297296,8
1935628569,8
0743292480,8
030795515X,8
B004477WEM,8
0312624387,8
0743296532,8
0743296478,8
0806903481,8
0312625197,8
1935618083,8
0806909951,8
0806913061,8
080691369X,8
1945884657,8
0743293975,8
0060739592,8
0743284887,8
0312641494,8
0807044679,8
B09L5BCKR5,8
0807022209,8
1946000191,8
0807031275,8
074327525X,8
0743275233,8
0807033502,8
0807033553,8
0743275128,8
0807041564,8
0807042315,8
0807043117,8
0307951634,8
0807045209,8
074327752X,8
0807047058,8
B07BYSD518,8
0743273893,8
0743273885,8
0807050520,8
0743272986,8
0312643039,8
B07BY7V6XB,8
0807062529,8
0060740744,8
0312643284,8
0743272390,8
0312643373,8
0743277473,8
0743277619,8
B07C37ZQ65,8
0743280784,8
0743284038,8
B07C35Q7MD,8
0743283686,8
0743282639,8
1935602055,8
0743282248,8
1935600494,8
B07C2DFHG8,8
0312641516,8
B09L5BRVGC,8
1945994576,8
1935600028,8
0806994134,8
0312641648,8
1935597493,8
0743280644,8
1946000019,8
0807000477,8
1935597604,8
0807001406,8
B07C1GTVLY,8
0307952363,8
0743278739,8
0807007005,8
0807009857,8
0807010731,8
0807011509,8
0807011800,8
0743400348,8
1945803061,8
0806524502,8
1945731028,8
1945710284,8
0806110163,8
0806111690,8
B004KAB5T6,8
1935708902,8
0743435214,8
0743429613,8
0743429575,8
031261716X,8
0743428560,8
0806116986,8
0743428528,8
0806118288,8
0743426916,8
1935723448,8
0806120843,8
0806121653,8
0806122153,8
0743424107,8
1935704737,8
0806123680,8
0806124733,8
1935703862,8
080612606X,8
0806126221,8
006073793X,8
0312617933,8
0307958248,8
0743435419,8
B07CGK38CS,8
B07TF3T18F,8
0805448144,8
0805440453,8
0805440755,8
0805440887,8
0743442776,8
0743442660,8
0312613024,8
0805444297,8
080544534X,8
080544646X,8
080544730X,8
B004KAB4RO,8
0307959902,8
0743439775,8
0805448543,8
B07CGTK1FJ,8
0805448748,8
0312613695,8
0743437160,8
0805449574,8
B004KAB4WE,8
1935726285,8
0743436849,8
0743435923,8
1945710179,8
B0044KMQ36,8
B09L7TYVSK,8
0805494235,8
0743435575,8
0743422465,8
080613156X,8
0743400380,8
0806509465,8
0743410106,8
0806317817,8
0312622007,8
0806318198,8
0743406451,8
0806318686,8
0743406338,8
0806318724,8
0743406265,8
0312622015,8
B07C7QKNJY,8
080634542X,8
0743405862,8
0743403770,8
0806317418,8
B0044BD5XU,8
0806512091,8
0806512261,8
B07THCN8VQ,8
B07THCV5B3,8
1935654144,8
0743400771,8
B07THDJSGV,8
0806517727,8
0743400623,8
0806518871,8
0743400461,8
1935639722,8
0743410181,8
0743411404,8
0806132582,8
0806139943,8
0743418948,8
080613495X,8
074341893X,8
0743418581,8
0806135352,8
1945731710,8
0307957217,8
0743418379,8
0806137916,8
0743418352,8
0806138513,8
1935670948,8
0806139447,8
0743417151,8
0743411528,8
0806141980,8
0806142618,8
0806142634,8
074341280X,8
0743412656,8
0806151625,8
B07TFQC6ZK,8
0806160586,8
0743412370,8
0743412354,8
0743411854,8
0806313781,8
0806315784,8
0811701581,8
0739304097,8
0811702847,8
0312937547,8
0814409164,8
0736909931,8
0814415059,8
0736909680,8
0814415210,8
B0793Q765C,8
193442935X,8
0736909117,8
B07X7J5ZRZ,8
0736904891,8
0736903623,8
0814433499,8
0814437257,8
0060754001,8
B079398J5Y,8
0736901566,8
0814471714,8
0312927320,8
0814472788,8
0814472869,8
0307588599,8
0814479537,8
B09QRBB2TT,8
B0792HHF4P,8
0736896554,8
0736896414,8
0736878939,8
0736878882,8
1947895060,8
0814408958,8
030758898X,8
B0793YFFV9,8
0813932572,8
0813807549,8
0307590550,8
B07X4C4DG7,8
1934435899,8
0736918345,8
0813914388,8
0736918108,8
0736917594,8
1934433950,8
0736916830,8
0813926173,8
B07X4VR5CN,8
0736916091,8
0813939054,8
0814406807,8
0813939445,8
0736915524,8
1947892193,8
B0794VJR1H,8
0814332498,8
0312924291,8
B004O0UD7M,8
0312924658,8
193442983X,8
0814401570,8
0736912479,8
0814405436,8
0060753684,8
B07926LTJJ,8
B07926GFPQ,8
0814645070,8
0312934173,8
0736434402,8
1934356166,8
0736434232,8
194800481X,8
0736434070,8
0307587444,8
0736433856,8
B09KNGFZQ3,8
0816030049,8
0736433465,8
0736433457,8
B078YH5G4F,8
B078YBP3HV,8
0816040591,8
0312933428,8
0736433082,8
B078Y8S2R4,8
0736432663,8
B004OEIU32,8
0312936168,8
0312936214,8
0816505233,8
B078XMLH2X,8
0736431179,8
0312936796,8
0736430857,8
B004OEKC7O,8
0312936982,8
0736434593,8
0312932812,8
0814680585,8
1947993429,8
1947915762,8
B09KNN6N1T,8
B07XBW6SFN,8
0736439870,8
B004OA64NE,8
0736439358,8
0736439293,8
0736438521,8
1934356549,8
0815410387,8
0815410654,8
0815410735,8
0060754729,8
0736436936,8
0312932782,8
081541224X,8
0815412290,8
0307587592,8
0312929994,8
0815606761,8
0736435603,8
1934356271,8
1947993704,8
0815610424,8
0815610491,8
0815624417,8
081562977X,8
081563112X,8
0813806666,8
0813606500,8
0736919457,8
0813014158,8
0307593975,8
0307593541,8
0812997018,8
0812997093,8
0736953345,8
1947848879,8
0307593290,8
0736952551,8
1947848933,8
0812997859,8
1947853007,8
0307592189,8
194785304X,8
0813015995,8
0812995902,8
0813025931,8
0736948880,8
B079CTK8ZP,8
B07WZ23XY7,8
1934572497,8
B079CNJKX2,8
0736946381,8
0736946322,8
B079CK6X81,8
0312880146,8
0736945741,8
0813032555,8
0813034086,8
B07WZ1VTD9,8
0307594734,8
0736944443,8
0736958436,8
0307716686,8
081298594X,8
B079DJ4JTJ,8
0736961895,8
0736961712,8
0736960562,8
0307716287,8
0736959319,8
0736959297,8
0307716104,8
0812988981,8
0307716066,8
0736958835,8
0307712842,8
0736953892,8
0812989449,8
0812989600,8
0812991850,8
0736956808,8
0812992822,8
0312878877,8
0736955151,8
0812993268,8
0736954856,8
B07WYVWJWH,8
0812993578,8
0307595145,8
B09QPHNF6M,8
0813035449,8
0813044294,8
B0796DNSVZ,8
0813349109,8
0813191211,8
0813191513,8
0736923837,8
0736923330,8
B07981YJC3,8
0813327180,8
0060753080,8
006075320X,8
1947890131,8
0736921974,8
0813343585,8
0813343631,8
0813348331,8
0736921419,8
0813174252,8
0736920838,8
0813526051,8
0736920803,8
0736919880,8
0813527422,8
