user,avg
73676,2.5
73681,3.0
73683,2.0
73685,4.33
73690,4.33
73700,4.89
73722,4.0
73727,4.0
73728,2.5
73729,3.0
73733,3.5
73739,3.0
73743,4.5
73752,3.25
73756,3.0
73757,3.29
73760,3.0
73763,4.0
73771,5.0
73784,2.86
73791,2.5
73792,4.0
73800,3.33
73806,3.5
73813,3.4
73814,4.0
73823,3.0
73825,1.0
73836,5.0
73840,3.0
73841,3.0
73846,1.0
73853,2.81
73860,4.0
73862,3.0
73865,3.67
73876,3.5
73877,4.33
73885,2.5
73886,2.67
73887,5.0
73888,3.35
73891,2.0
73894,3.0
73903,5.0
73910,3.67
73913,3.56
73916,3.0
73923,3.17
73925,4.0
73926,3.0
73928,3.0
73930,5.0
73934,4.0
73941,4.0
73944,4.67
73960,3.45
73961,5.0
73971,2.5
73997,3.5
74000,5.0
74005,5.0
74008,3.0
74010,5.0
74012,2.5
74023,4.0
74031,3.5
74033,3.67
74038,4.0
74039,5.0
74048,3.33
74055,4.0
74071,3.67
74078,4.0
74080,3.0
74085,4.0
74089,2.75
74110,4.0
74114,4.11
74115,2.94
74124,4.0
74131,3.67
74132,1.73
74136,2.75
74137,4.12
74138,3.33
74143,3.0
74144,4.5
74159,3.0
74160,4.0
74162,4.0
74166,4.0
74174,3.0
74198,3.3
74200,4.0
74203,4.0
74206,5.0
74217,4.33
74219,4.17
74220,3.0
74221,5.0
74226,4.5
74229,4.5
74238,5.0
74240,2.0
74241,3.09
74246,4.0
74251,4.0
74256,3.67
74257,3.0
74258,2.0
74261,4.0
74265,4.67
74266,4.75
74274,4.0
74292,4.0
74293,4.0
74295,3.2
74296,4.0
74300,2.6
74304,3.67
74305,3.0
74313,4.0
74318,3.0
74319,3.67
74320,3.0
74322,4.0
74325,4.0
74326,3.5
74328,3.78
74330,4.0
74334,4.0
74340,4.0
74354,4.0
74356,3.1
74360,2.67
74364,3.5
74368,2.33
74374,1.0
74379,5.0
74386,1.0
74389,5.0
74400,2.5
74405,2.67
74411,3.0
74420,3.2
74421,4.5
74429,3.0
74430,3.5
74441,3.0
74442,3.0
74450,3.5
74452,3.0
74459,3.5
74489,3.5
74495,4.0
74498,3.44
74505,4.5
74507,2.67
74516,3.5
74520,3.5
74527,4.0
74528,4.0
74537,5.0
74545,5.0
74546,3.69
74549,3.64
74550,4.0
74555,5.0
74557,4.0
74574,3.0
74579,4.33
74583,4.33
74588,4.0
74589,5.0
74594,4.0
74597,3.5
74601,4.5
74603,4.0
74604,4.0
74608,3.0
74612,4.0
74613,4.33
74615,5.0
74625,3.33
74634,3.0
74637,4.0
74640,2.5
74647,1.0
74653,3.0
74654,3.25
74656,4.0
74661,4.0
74666,1.0
74668,4.0
74672,4.0
74673,4.0
74677,3.67
74678,3.0
74682,3.0
74685,3.0
74689,3.5
74695,3.0
74701,3.25
74711,5.0
74712,2.83
74714,2.0
74722,4.0
74723,4.0
74724,5.0
74727,4.33
74731,4.0
74733,3.8
74734,3.0
74735,3.5
74748,3.67
74756,2.8
74758,3.15
74759,4.33
74760,5.0
74761,4.0
74763,4.0
74771,4.0
74780,3.0
74786,4.0
74789,1.0
74794,2.5
74798,4.0
74800,3.5
74809,4.0
74812,4.67
74814,4.67
74824,4.5
74828,4.0
74829,2.5
74843,3.0
74848,4.0
74854,3.5
74857,3.33
74864,1.0
74880,3.0
74881,3.0
74883,3.0
74885,2.0
74890,3.0
74891,2.33
74901,4.0
74905,4.0
74908,2.0
74912,2.9
74930,3.5
74943,3.4
74952,3.5
74955,3.11
74956,4.8
74958,4.0
74961,3.5
74962,4.0
74965,4.0
74966,3.23
74974,3.25
74987,3.78
74994,5.0
75000,3.0
75005,4.0
75007,3.67
75013,3.67
75014,2.5
75026,4.0
75028,3.89
75034,3.33
75047,3.0
75053,5.0
75054,2.6
75057,3.0
75062,1.0
75069,3.57
75071,3.0
75076,3.43
75079,3.65
75088,3.0
75091,4.0
75098,4.5
75103,4.33
75105,2.92
75106,3.67
75107,4.33
75110,3.0
75111,4.0
75113,3.18
75130,4.0
75131,2.0
75139,5.0
75142,3.67
75159,2.5
75163,5.0
75187,3.17
75192,3.67
75202,3.0
75203,1.0
75210,3.68
75221,3.5
75231,5.0
75233,2.5
75237,4.0
75242,2.0
75246,4.5
75264,2.0
75269,4.0
75279,3.0
75287,4.0
75291,3.5
75304,3.17
75311,3.0
75312,2.0
75323,4.0
75327,3.0
75328,2.67
75333,3.0
75334,2.0
75342,3.0
75349,3.5
75354,2.6
75356,3.0
75359,3.67
75370,4.14
75371,2.5
75373,5.0
75382,4.0
75385,5.0
75388,2.0
75390,5.0
75398,4.5
75406,4.0
75408,2.0
75424,4.0
75434,2.67
75435,4.0
75439,3.0
75440,4.5
75443,5.0
75444,5.0
75448,2.81
75449,4.0
75455,4.0
75465,2.0
75466,4.12
75468,3.5
75472,3.1
75476,4.0
75478,4.5
75479,3.75
75480,4.0
75483,3.0
75489,5.0
75491,3.5
75493,3.0
75495,3.67
75496,4.0
75497,5.0
75512,3.5
75519,5.0
75520,5.0
75523,3.75
75524,4.0
75526,1.0
75527,3.0
75531,2.5
75532,5.0
75533,1.0
75542,3.5
75544,4.0
75546,2.67
75547,2.0
75550,4.5
75558,4.0
75562,2.0
75564,2.75
75567,2.0
75576,3.8
75583,1.0
75585,3.0
75588,4.0
75592,4.0
75601,3.83
75606,3.0
75613,3.33
75618,4.0
75619,3.5
75621,5.0
75628,3.0
75635,4.0
75640,3.33
75645,4.0
75650,3.25
75654,3.33
75663,4.0
75678,3.49
75679,3.0
75688,4.0
75691,3.9
75693,4.0
75694,2.14
75696,3.0
75699,2.86
75701,3.25
75702,4.25
75704,4.33
75709,5.0
75713,4.5
75714,4.0
75719,3.67
75720,5.0
75721,4.0
75726,4.0
75732,4.0
75733,4.0
75739,5.0
75743,2.0
75748,3.0
75749,4.0
75753,4.5
75758,5.0
75761,4.5
75764,4.75
75766,2.5
75770,3.6
75773,3.8
75775,4.0
75779,3.0
75780,5.0
75781,3.0
75783,1.0
75789,5.0
75798,3.0
75804,3.17
75818,4.67
75825,4.0
75826,3.0
75828,3.5
75830,4.0
75834,2.0
75836,4.0
75837,3.0
75861,4.0
75866,4.0
75868,3.0
75869,4.33
75872,3.43
75874,2.5
75877,3.5
75885,3.5
75886,3.0
75890,1.0
75891,2.0
75898,3.75
75899,4.0
75904,3.11
75908,5.0
75910,3.5
75912,2.0
75934,3.75
75935,3.11
75936,3.4
75941,3.62
75942,4.4
75944,3.0
75947,4.0
75954,3.67
75960,3.0
75961,4.5
75962,2.1
75972,3.46
75981,3.0
75982,3.33
75986,4.0
75987,4.0
75988,4.0
75990,4.0
75991,2.0
76006,3.0
76008,3.71
76009,4.0
76010,3.5
76012,4.0
76014,1.5
76020,3.0
76023,4.0
76024,3.75
76028,3.0
76031,4.5
76035,1.0
76041,3.0
76043,5.0
76047,4.5
76048,4.0
76049,3.0
76055,4.14
76059,3.5
76062,3.5
76063,3.45
76064,4.0
76066,2.5
76068,4.0
76069,3.73
76076,4.0
76078,4.0
76081,4.67
76086,2.56
76087,2.5
76089,5.0
76092,4.0
76099,3.0
76100,2.86
76107,3.27
76112,3.5
76115,3.5
76129,3.5
76131,5.0
76134,3.0
76143,2.5
76154,4.2
76155,3.52
76156,3.33
76160,2.5
76161,3.67
76164,2.78
76168,1.0
76173,3.4
76182,2.0
76184,2.0
76187,3.0
76189,3.0
76192,5.0
76196,2.0
76209,4.0
76210,3.67
76213,3.11
76223,2.0
76224,4.0
76225,3.83
76232,3.2
76233,2.33
76234,1.0
76242,5.0
76247,4.0
76251,4.0
76253,3.0
76255,4.0
76259,1.0
76260,2.0
76263,4.0
76277,3.0
76290,3.0
76292,2.84
76305,3.5
76308,3.5
76313,4.0
76314,4.0
76323,4.0
76324,3.5
76328,3.67
76334,5.0
76345,4.0
76346,3.0
76351,4.0
76354,1.8
76357,3.5
76367,2.0
76371,4.0
76383,3.0
76387,3.73
76397,4.0
76399,3.5
76404,3.25
76405,4.0
76407,4.5
76408,4.67
76413,4.0
76416,5.0
76420,3.6
76427,2.33
76430,3.0
76452,4.0
76453,4.0
76456,5.0
76468,4.5
76478,3.5
76484,1.0
76493,3.0
76496,1.0
76499,4.33
76501,4.0
76502,3.86
76503,4.33
76509,3.25
76510,5.0
76511,3.0
76516,3.0
76517,3.0
76518,3.0
76520,3.0
76522,3.38
76525,3.67
76527,4.0
76530,4.0
76537,3.5
76545,3.5
76550,3.5
76554,3.0
76563,1.0
76564,2.0
76576,4.5
76582,2.8
76588,2.0
76598,4.0
76605,3.67
76606,2.0
76615,4.5
76618,4.0
76622,3.5
76625,3.93
76626,3.0
76628,3.0
76631,3.0
76632,4.0
76638,3.0
76644,3.67
76645,3.0
76647,3.0
76653,4.29
76665,4.0
76673,5.0
76674,1.0
76680,4.0
76681,4.0
76698,2.0
76711,3.5
76712,4.33
76721,2.0
76726,4.5
76727,3.0
76735,2.0
76737,3.39
76741,2.86
76744,3.5
76748,3.0
76750,5.0
76751,3.9
76762,2.0
76767,3.0
76775,3.0
76777,3.2
76778,2.5
76784,3.0
76789,3.67
76793,3.0
76802,4.0
76809,4.0
76810,3.5
76813,3.0
76814,4.25
76816,3.78
76821,4.0
76826,2.0
76832,4.33
76835,4.25
76841,4.0
76843,3.88
76849,3.0
76853,3.5
76866,3.18
76879,3.6
76880,5.0
76881,3.0
76883,4.0
76890,3.0
76891,3.67
76895,3.67
76917,4.25
76918,3.0
76919,3.0
76920,3.0
76951,4.0
76958,4.0
76959,2.3
76961,4.0
76963,4.62
76968,3.4
76975,4.0
76978,3.8
76981,3.0
76986,4.0
76990,2.5
76992,3.67
76994,3.5
77004,3.0
77009,4.0
77011,2.5
77012,3.0
77017,4.0
77018,3.75
77028,4.0
77031,4.0
77040,3.09
77046,3.0
77047,4.0
77051,5.0
77056,3.8
77058,4.27
77074,3.5
77078,4.0
77086,2.67
77088,4.0
77093,3.67
77100,5.0
77101,3.5
77105,5.0
77106,3.0
77109,4.5
77112,3.0
77113,4.0
77115,4.0
77120,3.2
77122,3.0
77124,4.1
77131,3.0
77134,3.33
77136,3.0
77139,3.0
77140,3.0
77143,3.0
77158,4.0
77160,4.8
77171,3.5
77180,2.0
77184,3.5
77188,1.0
77200,3.73
77203,4.5
77214,3.5
77216,2.33
77220,4.5
77230,3.0
77235,3.0
77236,4.2
77238,4.0
77242,5.0
77249,2.0
77258,3.0
77259,4.5
77260,3.0
77277,3.0
77280,3.5
77284,3.2
77287,3.71
77289,1.0
77295,3.43
77298,4.0
77303,3.0
77311,4.0
77322,3.25
77326,4.0
77349,3.5
77356,4.0
77362,4.5
77366,3.0
77367,4.75
77371,3.0
77373,4.0
77376,3.0
77381,2.0
77386,5.0
77387,3.67
77396,3.0
77398,1.67
77415,3.0
77418,2.25
77424,4.0
77427,3.5
77434,3.5
77435,5.0
77437,3.0
77445,3.54
77455,3.67
77457,3.17
77458,4.0
77460,3.4
77461,3.5
77468,4.0
77471,4.0
77477,4.0
77483,4.0
77485,2.69
77486,2.5
77496,4.4
77501,4.5
77506,4.5
77509,3.0
77511,3.67
77519,4.0
77520,4.0
77521,3.75
77523,3.5
77528,4.5
77530,3.67
77543,3.15
77552,3.0
77553,2.0
77558,2.67
77564,2.83
77566,1.0
77573,3.0
77577,4.0
77581,3.75
77582,5.0
77586,5.0
77589,2.88
77590,3.5
77598,3.5
77613,4.4
77620,5.0
77634,3.5
77645,3.0
77646,4.0
77649,3.33
77650,4.5
77654,4.5
77659,1.0
77662,2.67
77663,4.33
77664,3.67
77666,2.0
77669,4.0
77671,3.25
77674,5.0
77675,1.0
77678,3.0
77684,3.5
77685,3.0
77700,3.0
77705,4.5
77723,1.0
77733,4.0
77741,1.0
77744,4.0
77748,2.0
77756,5.0
77767,4.0
77768,3.0
77776,3.64
77779,5.0
77781,5.0
77784,3.33
77797,2.0
77805,4.5
77817,5.0
77828,1.5
77830,4.5
77831,2.0
77842,3.0
77845,5.0
77846,3.5
77858,4.0
77862,4.33
77864,5.0
77865,4.5
77866,4.5
77883,4.0
77902,5.0
77907,2.0
77916,1.0
77919,4.0
77926,4.5
77927,2.0
77931,4.0
77932,3.5
77933,4.5
77935,4.0
77936,3.12
77941,2.0
77942,2.0
77947,4.0
77949,3.33
77952,5.0
77954,3.0
77956,4.0
77968,3.3
77969,4.0
77975,3.2
77976,3.83
77977,3.5
77980,3.5
77983,4.0
77989,3.0
77992,3.0
77996,4.0
77998,1.0
77999,3.0
78002,4.0
78003,1.0
78009,3.0
78025,2.0
78030,5.0
78031,2.5
78035,4.0
78036,5.0
78044,5.0
78051,3.0
78053,1.0
78055,2.59
78056,4.4
78057,3.55
78058,1.0
78059,4.0
78073,3.67
78077,4.5
78082,3.0
78083,3.53
78097,3.0
78115,3.0
78117,4.0
78122,1.0
78123,2.5
78124,3.5
78135,4.0
78137,3.43
78139,4.0
78141,3.67
78146,3.0
78149,3.33
78156,3.0
78160,3.22
78161,3.0
78164,2.67
78173,4.0
78188,4.0
78191,3.2
78192,4.5
78199,3.5
78209,2.75
78216,5.0
78217,5.0
78223,4.0
78226,3.5
78229,3.05
78234,1.0
78242,2.0
78246,3.5
78252,3.57
78253,3.4
78257,3.0
78259,4.18
78268,3.4
78276,4.0
78280,3.0
78287,4.0
78300,3.33
78301,3.0
78305,2.75
78329,1.0
78332,3.6
78335,1.5
78336,4.0
78338,2.0
78340,3.55
78341,5.0
78346,3.25
78348,3.5
78353,2.67
78354,3.0
78361,3.0
78362,3.39
78368,3.0
78369,4.33
78377,4.5
78383,3.25
78386,4.0
78394,4.75
78395,3.0
78397,3.9
78408,2.0
78419,3.33
78425,4.0
78426,3.4
78428,1.0
78430,3.0
78432,4.5
78437,3.19
78444,3.0
78445,3.0
78446,3.86
78451,3.56
78458,5.0
78461,2.0
78464,3.5
78471,3.0
78473,4.38
78474,2.67
78476,2.5
78482,3.5
78489,3.5
78491,3.5
78497,4.0
78511,5.0
78516,4.5
78518,4.0
78523,3.43
78524,3.09
78525,2.75
78528,4.0
78532,3.0
78533,4.0
78537,4.33
78545,4.0
78551,5.0
78554,3.0
78555,5.0
78563,2.33
78564,3.25
78565,5.0
78575,4.5
78576,3.0
78585,5.0
78587,3.62
78598,5.0
78619,3.75
78626,3.0
78629,3.0
78630,3.0
78631,4.0
78632,3.25
78633,3.67
78637,1.0
78638,4.0
78639,4.0
78648,1.0
78657,5.0
78661,2.5
78665,3.0
78674,2.0
78682,2.33
78703,3.67
78706,3.5
78714,1.0
78720,5.0
78723,3.83
78733,3.5
78738,1.0
78740,3.67
78741,2.5
78744,5.0
78749,4.0
78756,4.0
78761,3.0
78762,3.0
78767,4.0
78769,4.0
78770,3.35
78774,4.0
78794,2.0
78800,1.0
78806,3.85
78821,4.0
78822,2.2
78824,4.0
78828,4.0
78829,4.75
78835,5.0
78844,4.67
78848,1.0
78850,4.38
78856,3.67
78861,5.0
78869,3.0
78895,4.0
78900,3.83
78902,4.0
78903,2.75
78906,4.0
78911,3.0
78918,2.75
78919,2.67
78920,1.0
78932,2.0
78939,4.0
78944,3.0
78946,3.0
78954,3.62
78956,3.33
78966,4.0
78979,3.0
78986,4.0
78987,3.5
78999,2.0
79008,4.0
79016,3.5
79018,2.0
79022,2.0
79025,4.0
79026,3.5
79027,4.5
79032,4.0
79037,3.11
79039,3.0
79053,3.0
79056,2.5
79059,3.33
79074,3.5
79076,4.0
79077,5.0
79082,4.0
79086,4.0
79088,3.33
79095,5.0
79097,4.0
79098,1.5
79102,2.75
79104,3.83
79108,2.0
79119,2.5
79126,1.0
79130,4.0
79137,4.0
79140,3.2
79141,2.75
79144,3.0
79146,3.67
79147,5.0
79150,2.5
79153,1.0
79159,3.39
79167,3.31
79169,2.0
79179,3.0
79180,3.0
79182,3.0
79184,4.5
79192,3.36
79201,3.43
79209,4.0
79216,2.0
79217,5.0
79219,3.0
79221,3.0
79223,4.0
79226,3.0
79228,3.6
79239,5.0
79249,5.0
79250,4.5
79254,3.0
79264,3.5
79273,3.0
79280,4.0
79281,3.67
79311,4.0
79312,3.0
79320,4.5
79322,3.0
79326,3.33
79333,2.71
79341,3.5
79347,3.53
79354,4.0
79357,3.17
79366,3.66
79367,3.1
79374,4.5
79377,3.0
79378,4.33
79379,3.62
79393,3.36
79395,4.0
79397,2.5
79406,4.0
79410,3.27
79412,2.0
79415,2.5
79419,2.25
79423,4.5
79425,3.5
79426,4.0
79427,3.0
79442,3.0
79443,3.0
79444,4.0
79454,1.91
79457,2.75
79461,4.0
79463,3.5
79465,3.38
79474,4.0
79484,4.0
79490,2.5
79493,4.0
79497,3.82
79498,3.0
79499,3.77
79507,4.0
79513,4.0
79514,5.0
79515,4.2
79522,3.0
79529,3.5
79530,4.0
79541,3.33
79543,3.67
79547,3.0
79554,2.0
79556,3.0
79570,3.82
79573,3.33
79584,2.5
79587,4.2
79592,4.0
79605,4.33
79608,3.0
79611,3.0
79612,2.5
79616,3.0
79618,3.0
79624,3.8
79626,3.67
79627,4.75
79629,3.0
79630,4.5
79635,3.5
79643,3.6
79647,3.0
79671,2.0
79677,2.55
79681,1.0
79682,3.5
79687,4.33
79690,1.0
79694,2.5
79700,2.83
79718,3.67
79721,4.0
79722,3.0
79726,4.25
79742,3.5
79743,4.33
79748,2.75
79750,5.0
79751,3.33
79752,5.0
79754,3.67
79759,4.0
79761,1.0
79763,3.0
79764,3.5
79769,4.5
79770,4.0
79774,4.0
79775,4.33
79776,3.0
79779,3.0
79782,3.5
79783,3.17
79784,5.0
79786,3.0
79787,4.0
79789,1.0
79792,4.0
79796,4.0
79797,2.0
79802,3.5
79805,4.25
79807,2.25
79810,3.0
79818,2.0
79819,4.5
79820,4.17
79825,5.0
79830,4.67
79832,4.0
79841,3.0
79851,3.0
79855,3.33
79867,2.5
79873,3.5
79883,3.0
79886,4.0
79893,2.75
79898,3.0
79900,3.5
79901,2.83
79903,5.0
79914,5.0
79918,4.25
79920,4.5
79922,2.0
79934,3.0
79935,4.33
79936,5.0
79938,3.57
79939,2.5
79941,4.0
79942,4.0
79950,4.0
79951,4.0
79954,2.5
79957,3.0
79964,4.25
79969,3.0
79971,3.0
79980,4.0
79983,3.0
79988,3.75
79992,5.0
79998,4.0
80007,2.5
80014,2.0
80017,1.0
80019,3.5
80022,4.0
80025,4.0
80026,1.5
80031,1.8
80043,3.5
80045,4.0
80048,3.0
80049,4.67
80061,3.88
80062,3.0
80069,3.0
80075,3.64
80076,3.5
80078,3.0
80086,4.0
80089,3.0
80092,3.31
80094,3.0
80095,2.81
80099,3.36
80105,5.0
80111,5.0
80112,4.5
80118,3.0
80119,3.0
80122,3.75
80126,3.0
80127,2.29
80129,3.0
80132,2.5
80154,5.0
80155,3.5
80158,2.5
80162,2.5
80170,3.0
80176,4.0
80185,2.93
80190,4.0
80206,5.0
80208,4.5
80209,3.0
80219,3.4
80222,1.0
80227,4.0
80229,3.0
80230,4.0
80233,3.5
80234,4.0
80239,4.5
80242,3.36
80248,4.0
80251,5.0
80261,4.0
80265,4.0
80267,5.0
80272,4.0
80273,4.0
80276,3.32
80280,5.0
80287,4.0
80294,4.0
80300,4.0
80307,4.0
80313,2.0
80316,5.0
80321,3.5
80325,2.5
80328,3.33
80336,2.0
80342,5.0
80345,1.0
80355,3.0
80358,4.67
80369,4.0
80374,3.5
80379,3.5
80385,3.5
80391,4.03
80398,3.0
80416,3.0
80426,2.75
80430,3.67
80434,3.0
80436,4.0
80442,1.0
80448,4.5
80453,2.5
80456,3.0
80470,4.0
80472,5.0
80474,4.0
80476,3.7
80477,3.33
80478,3.0
80480,2.6
80488,2.14
80496,3.0
80500,2.0
80505,2.0
80522,4.0
80531,3.0
80537,4.25
80550,5.0
80552,3.0
80556,4.0
80571,3.0
80576,3.67
80593,3.67
80595,4.0
80598,3.5
80602,4.0
80605,3.0
80606,4.0
80608,4.0
80609,4.0
80610,4.0
80611,4.0
80622,2.0
80623,5.0
80626,3.0
80632,2.5
80639,4.0
80640,2.2
80650,4.0
80652,5.0
80657,4.0
80672,3.0
80674,4.75
80679,4.0
80685,2.5
80690,3.5
80691,3.0
80692,4.0
80696,5.0
80701,4.25
80706,3.5
80708,4.5
80711,5.0
80718,3.0
80719,3.33
80723,3.67
80729,5.0
80737,4.0
80738,2.0
80748,3.0
80751,3.0
80754,3.0
80759,3.0
80760,3.67
80766,3.0
80779,4.2
80780,1.0
80783,4.0
80785,2.83
80795,3.67
80798,4.33
80807,3.0
80809,2.0
80814,3.33
80815,4.33
80825,1.0
80838,3.0
80841,5.0
80844,2.88
80848,2.67
80851,3.0
80864,3.58
80868,5.0
80869,2.0
80877,5.0
80878,1.0
80890,2.0
80894,3.33
80902,2.0
80907,3.0
80909,2.56
80915,3.0
80924,4.5
80934,3.0
80942,3.0
80946,3.0
80949,4.0
80952,3.67
80953,4.0
80960,3.5
80969,3.0
80970,3.0
80975,3.43
80982,3.0
80987,2.79
81000,3.12
81002,4.0
81006,5.0
81012,2.0
81020,5.0
81026,3.5
81033,3.5
81034,3.0
81035,3.5
81037,3.33
81046,3.0
81047,3.5
81050,4.0
81052,2.0
81053,3.0
81056,4.33
81059,3.0
81061,4.0
81075,4.8
81085,1.0
81087,4.0
81089,5.0
81096,3.67
81108,4.0
81114,2.8
81117,4.0
81118,4.0
81123,2.5
81124,3.25
81125,2.33
81129,4.5
81167,3.0
81172,1.67
81181,3.0
81182,3.6
81184,3.75
81186,3.35
81190,3.5
81191,3.0
81192,4.0
81204,3.8
81207,3.42
81210,4.0
81212,2.78
81215,4.0
81226,2.33
81228,5.0
81236,4.5
81245,4.5
81253,5.0
81256,3.57
81257,4.0
81263,3.33
81266,2.0
81272,4.67
81273,4.0
81283,4.0
81289,4.0
81292,4.0
81299,3.67
81300,3.67
81309,3.0
81316,3.25
81324,3.78
81342,3.12
81343,2.5
81345,4.33
81352,2.0
81357,2.86
81359,4.0
81369,4.33
81370,4.25
81376,3.5
81377,4.0
81383,3.5
81392,4.0
81399,4.0
81406,3.0
81408,2.75
81422,3.0
81423,4.5
81424,3.0
81441,3.43
81468,4.0
81477,3.6
81485,5.0
81491,3.0
81505,5.0
81507,3.44
81510,3.08
81511,4.0
81513,3.0
81516,4.5
81517,2.0
81531,3.67
81532,3.33
81536,5.0
81542,3.5
81546,3.0
81548,3.0
81552,3.5
81555,4.5
81556,2.67
81557,3.5
81558,3.0
81578,2.6
81586,4.0
81588,4.0
81598,3.75
81603,2.0
81604,3.25
81605,3.0
81622,4.0
81631,3.0
81632,3.5
81634,4.0
81635,3.5
81641,4.4
81642,3.0
81651,3.86
81652,2.8
81655,3.0
81659,4.0
81676,3.5
81678,3.0
81683,4.33
81684,2.5
81686,4.0
81702,5.0
81712,3.5
81718,3.33
81722,3.5
81725,3.64
81726,4.0
81727,4.14
81739,2.93
81740,3.62
81745,3.0
81746,3.75
81754,3.33
81756,1.0
81759,3.33
81763,3.0
81765,3.8
81768,3.33
81770,4.0
81772,4.33
81785,4.0
81787,4.0
81794,3.0
81795,3.33
81797,4.0
81801,3.0
81802,1.0
81811,3.14
81818,3.43
81822,4.67
81824,3.0
81825,5.0
81827,4.0
81830,3.0
81831,4.0
81832,3.0
81837,5.0
81840,3.8
81848,3.0
81851,4.0
81852,3.0
81853,3.14
81860,1.6
81862,4.0
81864,4.0
81867,2.71
81871,4.29
81872,1.5
81873,4.0
81874,4.0
81875,3.33
81876,4.1
81887,5.0
81889,2.5
81896,3.0
81897,3.5
81902,3.5
81915,3.0
81929,3.0
81933,3.0
81934,5.0
81937,4.0
81938,3.0
81944,3.0
81949,3.5
81950,2.5
81951,2.5
81955,4.0
81967,2.67
81971,5.0
81981,3.0
81984,4.25
81994,5.0
81996,2.0
81999,3.75
82002,2.5
82003,4.0
82005,3.0
82018,5.0
82025,3.5
82034,2.83
82041,5.0
82044,5.0
82046,3.0
82050,2.75
82056,4.0
82057,4.0
82058,3.5
82062,4.0
82077,4.0
82082,3.53
82091,4.14
82105,3.0
82108,4.0
82111,4.0
82112,3.0
82126,3.0
82127,3.5
82129,3.25
82158,2.0
82167,3.5
82174,3.4
82178,3.0
82186,3.0
82188,2.25
82197,5.0
82199,2.5
82203,4.0
82211,3.65
82217,4.0
82223,4.0
82226,5.0
82233,3.83
82239,4.0
82241,3.75
82242,4.0
82244,4.0
82248,4.0
82249,3.5
82254,5.0
82280,3.5
82281,3.5
82285,5.0
82296,4.0
82300,1.0
82315,2.0
82317,3.0
82319,4.6
82320,2.33
82322,3.0
82323,4.0
82329,3.67
82337,3.05
82339,3.5
82344,3.0
82349,2.67
82364,4.0
82373,3.0
82380,3.67
82381,2.75
82385,4.0
82389,2.71
82409,3.2
82413,3.0
82417,3.27
82418,3.47
82420,4.0
82422,5.0
82423,3.0
82430,2.75
82432,4.0
82433,4.0
82434,3.9
82437,3.67
82438,4.0
82445,3.0
82446,3.67
82459,4.67
82477,4.0
82478,4.33
82491,4.0
82496,4.33
82499,3.0
82501,2.0
82502,3.0
82506,4.5
82512,4.0
82515,4.0
82517,5.0
82519,3.0
82521,4.0
82522,1.5
82532,5.0
82533,3.2
82536,3.33
82538,4.5
82542,3.5
82558,4.5
82562,4.0
82565,5.0
82569,4.0
82570,3.0
82577,4.0
82581,3.25
82588,5.0
82593,4.67
82599,2.75
82610,3.67
82617,5.0
82621,5.0
82624,3.0
82630,3.0
82636,3.67
82637,4.5
82642,4.0
82656,3.12
82660,3.18
82664,4.0
82670,3.0
82676,4.0
82682,5.0
82683,5.0
82684,4.25
82688,3.45
82693,4.0
82699,3.0
82703,3.0
82705,4.0
82711,3.5
82712,3.08
82715,4.5
82717,1.0
82723,3.33
82725,3.0
82727,5.0
82729,3.5
82733,2.67
82747,3.0
82775,2.0
82778,4.5
82796,3.0
82797,3.5
82803,4.0
82804,3.67
82807,2.88
82809,4.0
82824,5.0
82825,3.67
82830,1.0
82834,3.5
82835,3.8
82840,3.67
82843,3.0
82858,3.53
82860,2.09
82866,4.0
82874,2.0
82879,3.0
82880,3.17
82882,1.0
82890,3.0
82895,4.0
82915,3.67
82922,3.0
82928,2.0
82931,4.0
82946,4.0
82949,4.67
82951,4.0
82961,3.25
82967,3.0
82969,5.0
82972,4.0
82973,3.67
82974,2.0
82980,4.0
82985,1.0
82986,4.0
82989,3.33
82991,3.67
82994,3.0
83003,3.33
83006,5.0
83007,2.0
83008,4.0
83011,3.0
83018,4.0
83024,1.5
83029,1.0
83030,4.0
83031,3.71
83042,1.0
83046,4.5
83048,3.33
83050,5.0
83052,5.0
83058,4.14
83062,1.0
83067,5.0
83074,3.6
83080,4.0
83083,4.0
83090,2.37
83110,3.33
83115,4.0
83122,2.33
83126,2.0
83132,4.0
83137,4.5
83144,1.67
83149,3.0
83152,3.33
83153,3.0
83159,3.33
83178,2.0
83183,3.5
83184,2.33
83186,2.67
83188,3.33
83200,2.8
83214,4.07
83221,3.0
83225,2.67
83232,5.0
83239,4.0
83242,2.5
83248,3.6
83252,3.25
83256,3.0
83259,5.0
83260,3.0
83264,2.75
83266,3.33
83271,2.5
83281,4.5
83283,3.8
83291,3.0
83300,3.5
83303,3.0
83308,1.0
83309,4.0
83331,2.63
83342,4.2
83344,2.5
83346,4.5
83350,5.0
83364,3.33
83369,2.0
83373,3.75
83378,2.0
83380,4.0
83382,3.86
83385,3.67
83392,2.75
83401,4.0
83406,3.0
83419,2.5
83422,5.0
83428,3.5
83431,4.0
83440,3.38
83441,4.0
83442,1.0
83451,3.0
83456,1.0
83458,3.25
83459,3.5
83461,3.14
83468,4.0
83478,3.0
83484,4.0
83486,2.0
83493,3.8
83495,4.67
83496,5.0
83505,3.3
83508,4.33
83512,5.0
83515,2.33
83521,4.11
83523,3.33
83524,5.0
83525,4.0
83527,3.67
83528,4.5
